ID,착과량(int)
TEST_0221,351.5198473830359
TEST_0222,561.0343741084042
TEST_0223,248.64917646810267
TEST_0224,549.9053822129987
TEST_0225,451.0589648182244
TEST_0226,543.4468882163083
TEST_0227,34.50029729334489
TEST_0228,647.048014381618
TEST_0229,369.2342849680757
TEST_0230,450.970878702079
TEST_0231,644.8582033835247
TEST_0232,448.8760193514111
TEST_0233,155.91642384267692
TEST_0234,363.6483385694524
TEST_0235,450.580078555542
TEST_0236,452.8480429562981
TEST_0237,351.33331246608725
TEST_0238,142.60590677482108
TEST_0239,645.8558377682257
TEST_0240,630.4412514767358
TEST_0241,349.63696677202756
TEST_0242,291.38924342514565
TEST_0243,157.97155968301993
TEST_0244,644.4642460029437
TEST_0245,294.510408506095
TEST_0246,349.6514021441253
TEST_0247,450.27925045926247
TEST_0248,633.7945724704635
TEST_0249,684.4872049033519
TEST_0250,248.45978376094766
TEST_0251,38.745550644151365
TEST_0252,649.8341000108328
TEST_0253,346.85686069947815
TEST_0254,148.75036758066588
TEST_0255,351.45555225535753
TEST_0256,260.83249427780476
TEST_0257,260.1724437543473
TEST_0258,250.17086534904757
TEST_0259,33.649035101065266
TEST_0260,545.4161219131685
TEST_0261,154.4944589650519
TEST_0262,349.61181142072695
TEST_0263,348.7965567791282
TEST_0264,39.27721303820638
TEST_0265,220.85430170699442
TEST_0266,413.6371224180345
TEST_0267,629.9358776932371
TEST_0268,559.7223608641336
TEST_0269,555.4145269197295
TEST_0270,349.4503638169892
TEST_0271,351.15822282149156
TEST_0272,449.53676906876376
TEST_0273,758.0898535371327
TEST_0274,37.26200959491126
TEST_0275,39.402208836175305
TEST_0276,352.1691085901585
TEST_0277,48.65053770454892
TEST_0278,247.94004911216078
TEST_0279,39.17211661000186
TEST_0280,567.1707905480208
TEST_0281,245.4201496567567
TEST_0282,32.54848703066433
TEST_0283,153.82529555474807
TEST_0284,697.0012862220807
TEST_0285,654.2901752973643
TEST_0286,29.423905738034613
TEST_0287,669.4981004386384
TEST_0288,556.5993238066687
TEST_0289,349.9452516582917
TEST_0290,556.1703304659017
TEST_0291,246.91267391201535
TEST_0292,705.4665121016653
TEST_0293,637.7217705977043
TEST_0294,449.8978696474929
TEST_0295,460.52166557112236
TEST_0296,650.3931061248255
TEST_0297,239.64644677504626
TEST_0298,189.65395519146242
TEST_0299,251.38974467491576
TEST_0300,247.35052424889884
TEST_0301,751.6421799715068
TEST_0302,154.54346412228261
TEST_0303,452.09788409421344
TEST_0304,511.6596557311452
TEST_0305,446.6414127638596
TEST_0306,122.29375394291135
TEST_0307,558.5905042990117
TEST_0308,753.219087472001
TEST_0309,258.67424889345665
TEST_0310,40.08260844309228
TEST_0311,635.7707378430981
TEST_0312,442.3678976110023
TEST_0313,348.29640113865133
TEST_0314,655.2635853473423
TEST_0315,340.07397977291953
TEST_0316,447.22600853790095
TEST_0317,113.42352055785072
TEST_0318,447.7893777392656
TEST_0319,656.6351284696552
TEST_0320,245.96435101258703
TEST_0321,351.810422316073
TEST_0322,558.6791647419734
TEST_0323,249.06408719151213
TEST_0324,339.2072019069235
TEST_0325,582.3010925204122
TEST_0326,46.58347999050381
TEST_0327,641.0886769814213
TEST_0328,645.8402917327666
TEST_0329,342.29583370315373
TEST_0330,679.2848401793339
TEST_0331,48.20017955100436
TEST_0332,250.55155029865915
TEST_0333,350.3771684989881
TEST_0334,249.44300467561678
TEST_0335,154.48501475769106
TEST_0336,27.516621009247352
TEST_0337,444.2879327903075
TEST_0338,248.05560730476876
TEST_0339,245.75182129488897
TEST_0340,748.6202764235809
TEST_0341,243.11747199721898
TEST_0342,44.830870380789285
TEST_0343,248.72896507523927
TEST_0344,543.8250601145097
TEST_0345,449.3331570039727
TEST_0346,153.4125846552024
TEST_0347,290.6852928010327
TEST_0348,48.436603570117214
TEST_0349,645.0251975854562
TEST_0350,655.0143817731946
TEST_0351,468.1590468563227
TEST_0352,451.964909025396
TEST_0353,360.2824580838953
TEST_0354,43.14067507753276
TEST_0355,176.02030227134176
TEST_0356,383.4105703246823
TEST_0357,576.8534622355545
TEST_0358,206.9149268273318
TEST_0359,449.67173440312104
TEST_0360,228.57395843431888
TEST_0361,164.79332400116255
TEST_0362,412.71925249025753
TEST_0363,215.93448107767148
TEST_0364,285.31091913463996
TEST_0365,649.2357177030395
TEST_0366,247.20433171710692
TEST_0367,650.2222461236598
TEST_0368,248.9561197309163
TEST_0369,156.64624701848518
TEST_0370,367.7652296440324
TEST_0371,253.98327453692968
TEST_0372,140.54994265172058
TEST_0373,557.5748260852997
TEST_0374,97.53049071958824
TEST_0375,645.4343473592859
TEST_0376,155.3497676863859
TEST_0377,355.4300779859153
TEST_0378,349.16118718733685
TEST_0379,528.037376436015
TEST_0380,450.9648004400853
TEST_0381,650.4177680664884
TEST_0382,558.7381710307388
TEST_0383,365.02933474822925
TEST_0384,350.93133947282263
TEST_0385,108.90129204335078
TEST_0386,530.770073354141
TEST_0387,711.6811929287209
TEST_0388,654.5991520010674
TEST_0389,156.99757364284665
TEST_0390,25.61192600523265
TEST_0391,346.5848234705941
TEST_0392,736.7989215162697
TEST_0393,173.57288851086366
TEST_0394,155.3426238747072
TEST_0395,348.2736837831555
TEST_0396,350.5483868956197
TEST_0397,165.32444129104366
TEST_0398,158.65713091639887
TEST_0399,450.89975930339455
TEST_0400,751.3455499826521
TEST_0401,330.61190746897785
TEST_0402,449.89156985843925
TEST_0403,556.9624521437938
TEST_0404,450.9315319372806
TEST_0405,154.131795603959
TEST_0406,249.99847585142243
TEST_0407,143.41128749668027
TEST_0408,704.1058208448651
TEST_0409,556.242737777877
TEST_0410,352.5704671195098
TEST_0411,306.8673910723274
TEST_0412,652.0106194955122
TEST_0413,450.91863791364835
TEST_0414,352.2012871368459
TEST_0415,84.4622327451388
TEST_0416,346.6901886580489
TEST_0417,248.2279790280273
TEST_0418,558.0632095083607
TEST_0419,465.18400830936616
TEST_0420,251.8580231730046
TEST_0421,544.5818603750242
TEST_0422,756.841472044782
TEST_0423,94.22635250195147
TEST_0424,348.5768192799713
TEST_0425,216.14406499071663
TEST_0426,349.7682923221044
TEST_0427,643.4887732979294
TEST_0428,745.1399101367839
TEST_0429,156.82567733601059
TEST_0430,347.41550524162705
TEST_0431,450.1213393096126
TEST_0432,747.4576304548175
TEST_0433,366.90229142003875
TEST_0434,451.7789515194101
TEST_0435,349.89658242988924
TEST_0436,638.3573877029935
TEST_0437,445.85035454551894
TEST_0438,37.258031557909426
TEST_0439,249.82082726571926
TEST_0440,254.5785700078861
TEST_0441,348.1518175755838
TEST_0442,450.1415851173491
TEST_0443,40.36980732699624
TEST_0444,317.6241542592797
TEST_0445,142.72059737920148
TEST_0446,303.3157571980242
TEST_0447,27.688166586076242
TEST_0448,752.3006481875235
TEST_0449,460.1168114445541
TEST_0450,348.7434369541126
TEST_0451,382.471370468813
TEST_0452,261.983710989039
TEST_0453,31.025856832944505
TEST_0454,150.02483619523804
TEST_0455,364.4717963345003
TEST_0456,247.59701572149189
TEST_0457,654.1664887371628
TEST_0458,749.7380477247486
TEST_0459,354.6327055144778
TEST_0460,118.69942857865804
TEST_0461,437.60112809987135
TEST_0462,33.091252681463004
TEST_0463,445.1204415185968
TEST_0464,647.8340023629611
TEST_0465,50.39436254181653
TEST_0466,634.4135324528379
TEST_0467,648.6997718571876
TEST_0468,451.95137400160843
TEST_0469,647.2466670187788
TEST_0470,164.53956093446178
TEST_0471,354.2184362788519
TEST_0472,248.23240498841056
TEST_0473,241.74108436690014
TEST_0474,40.089133851696815
TEST_0475,448.8888289503626
TEST_0476,449.69660490079684
TEST_0477,44.85836859285423
TEST_0478,115.96920290557495
TEST_0479,450.0286710668868
TEST_0480,155.50356716339448
TEST_0481,154.3771156665661
TEST_0482,557.6331444915709
TEST_0483,491.5526396905463
TEST_0484,758.2394341386765
TEST_0485,354.78467474914135
TEST_0486,156.907714350097
TEST_0487,690.8445312417001
TEST_0488,351.0147643969302
TEST_0489,250.29838356006977
TEST_0490,247.8573646529562
TEST_0491,353.20290363819953
TEST_0492,243.44640659475883
TEST_0493,158.00167601489946
TEST_0494,248.3069871148896
TEST_0495,640.3555199265319
TEST_0496,46.372837270441345
TEST_0497,638.3601412362875
TEST_0498,630.6416132762014
TEST_0499,96.74483555336928
TEST_0500,455.92224837975857
TEST_0501,649.5952079305578
TEST_0502,190.27524066354084
TEST_0503,654.0927200645505
TEST_0504,546.2215331333116
TEST_0505,250.90828518107608
TEST_0506,46.2905709521442
TEST_0507,569.6175625904874
TEST_0508,350.28847763705613
TEST_0509,250.27491714492032
TEST_0510,348.0716059225765
TEST_0511,41.883884944605455
TEST_0512,346.5363817367094
TEST_0513,548.0568305653766
TEST_0514,250.08130609346102
TEST_0515,358.03890678905765
TEST_0516,353.6937634872567
TEST_0517,639.0544694665414
TEST_0518,52.95409939686899
TEST_0519,40.88085612489176
TEST_0520,527.1627359629161
TEST_0521,528.1179326040744
TEST_0522,753.7080082067516
TEST_0523,450.2521524275795
TEST_0524,756.6561504411243
TEST_0525,549.8583909104901
TEST_0526,649.095355516265
TEST_0527,517.9044119375469
TEST_0528,464.3041882633197
TEST_0529,207.02817892388802
TEST_0530,229.02901336183714
TEST_0531,652.9732693067472
TEST_0532,557.5776532482652
TEST_0533,38.148462743244515
TEST_0534,26.165682466754337
TEST_0535,747.0848728575075
TEST_0536,667.9872014043391
TEST_0537,640.9115043008695
TEST_0538,251.17847653264002
TEST_0539,555.7757874275643
TEST_0540,585.9966167678613
TEST_0541,711.0220434128352
TEST_0542,551.3118908413986
TEST_0543,557.7573562586665
TEST_0544,551.6371541058885
TEST_0545,757.1528485082949
TEST_0546,351.1908961343367
TEST_0547,544.7618375606388
TEST_0548,589.1984383315672
TEST_0549,154.05071018684282
TEST_0550,650.5920655499317
TEST_0551,444.7357432100864
TEST_0552,477.776648587909
TEST_0553,662.0652074624173
TEST_0554,168.34939525620342
TEST_0555,147.80918801495582
TEST_0556,229.0167787101187
TEST_0557,449.2287431838882
TEST_0558,377.54085545115294
TEST_0559,332.7150911941967
TEST_0560,141.45706742431605
TEST_0561,249.2777295711864
TEST_0562,63.39868711267991
TEST_0563,48.9973776971552
TEST_0564,381.08859589043976
TEST_0565,633.5118796003496
TEST_0566,146.97702858307827
TEST_0567,746.8887125434503
TEST_0568,546.1186592298503
TEST_0569,160.22716544116443
TEST_0570,349.3388817825575
TEST_0571,249.16652888819357
TEST_0572,445.55826893207103
TEST_0573,753.8388139157391
TEST_0574,542.7960468647135
TEST_0575,373.8225272523805
TEST_0576,334.2231302869957
TEST_0577,352.56715703086627
TEST_0578,745.0375673203205
TEST_0579,251.47117410615132
TEST_0580,41.19518880727857
TEST_0581,462.3109517018075
TEST_0582,755.184110775063
TEST_0583,152.40517032175757
TEST_0584,155.23712057619449
TEST_0585,250.456200468473
TEST_0586,248.50756313891256
TEST_0587,152.58417959829063
TEST_0588,650.2640532686577
TEST_0589,349.25373492422085
TEST_0590,255.07635714675095
TEST_0591,245.62881426083453
TEST_0592,317.76443704948537
TEST_0593,648.5897969553288
TEST_0594,449.2456046996844
TEST_0595,264.682411303834
TEST_0596,450.2375121007674
TEST_0597,41.51748175678232
TEST_0598,440.08020050120297
TEST_0599,240.1546442570585
TEST_0600,390.25385646777636
TEST_0601,244.34683834807876
TEST_0602,233.519334153946
TEST_0603,647.2526110682012
TEST_0604,548.8454936582677
TEST_0605,359.4611821898848
TEST_0606,154.89466094336012
TEST_0607,167.21841945918155
TEST_0608,488.7652032275079
TEST_0609,748.1934940489928
TEST_0610,249.95157232661305
TEST_0611,169.80345627004422
TEST_0612,349.8247056665559
TEST_0613,452.5455075128132
TEST_0614,450.0889022311414
TEST_0615,246.0173146527624
TEST_0616,753.5509887468414
TEST_0617,583.0530415332374
TEST_0618,450.27194569491047
TEST_0619,39.41120679948564
TEST_0620,692.756360790062
TEST_0621,306.5513595314793
TEST_0622,758.4948060797198
TEST_0623,26.41152622537071
TEST_0624,81.96641504400597
TEST_0625,251.9356275251514
TEST_0626,49.706224645863756
TEST_0627,449.9622809105372
TEST_0628,158.05640309168788
TEST_0629,637.4709861958552
TEST_0630,556.7477432030272
TEST_0631,250.41985128490194
TEST_0632,701.6997955848816
TEST_0633,207.54556843780816
TEST_0634,240.96794848218588
TEST_0635,757.8591820396861
TEST_0636,554.9005019594234
TEST_0637,349.55072283197984
TEST_0638,307.0408207597007
TEST_0639,702.1875746478083
TEST_0640,45.76370769710494
TEST_0641,352.7105027445825
TEST_0642,353.19183949050034
TEST_0643,741.6234073157191
TEST_0644,755.0630072461773
TEST_0645,154.0841162215389
TEST_0646,348.6867641335967
TEST_0647,27.047099671466132
TEST_0648,746.5859441682715
TEST_0649,602.4523035233451
TEST_0650,650.8030874209287
TEST_0651,450.6584529081139
TEST_0652,646.584265672264
TEST_0653,446.15139847385734
TEST_0654,97.53850779352072
TEST_0655,151.95120597716237
TEST_0656,155.51038855834474
TEST_0657,653.6071211452728
TEST_0658,348.405758556565
TEST_0659,345.6713384402799
TEST_0660,754.5507621929816
TEST_0661,544.5372896851505
TEST_0662,247.78958374923468
TEST_0663,158.8989634273871
TEST_0664,347.3084489786808
TEST_0665,155.86321392934738
TEST_0666,547.6016663464096
TEST_0667,650.4447193550459
TEST_0668,553.1555760344573
TEST_0669,102.98750239220995
TEST_0670,655.6153915193491
TEST_0671,143.40808412219005
TEST_0672,303.13904361160684
TEST_0673,162.0752922016098
TEST_0674,155.94558437489272
TEST_0675,149.00213327789467
TEST_0676,446.7555673664794
TEST_0677,363.1954640505298
TEST_0678,755.8339304252208
TEST_0679,544.0181622805111
TEST_0680,94.16253577990923
TEST_0681,452.37244689144575
TEST_0682,561.8763253743841
TEST_0683,156.25730476849336
TEST_0684,460.2182435432051
TEST_0685,579.2461308718375
TEST_0686,555.6487138608187
TEST_0687,43.75459250333882
TEST_0688,375.2219927325373
TEST_0689,449.9157883570236
TEST_0690,463.3631858923508
TEST_0691,381.93903413520263
TEST_0692,246.6866979672415
TEST_0693,361.36218242175823
TEST_0694,154.11306208820193
TEST_0695,450.3200434585999
TEST_0696,355.5397742745243
TEST_0697,450.4343009795598
TEST_0698,247.17398804514747
TEST_0699,652.5196102837456
TEST_0700,557.1362661082495
TEST_0701,90.86070068846006
TEST_0702,48.21037337296722
TEST_0703,354.1153013788519
TEST_0704,461.1169708237794
TEST_0705,218.28051799414786
TEST_0706,556.3439101830152
TEST_0707,562.3552744669881
TEST_0708,451.4357368295411
TEST_0709,374.78020436985116
TEST_0710,152.00604511432525
TEST_0711,555.1946364641439
TEST_0712,26.98499226788245
TEST_0713,655.1880148255768
TEST_0714,547.1281838093884
TEST_0715,65.50822882176807
TEST_0716,351.01224173799363
TEST_0717,554.5419539634222
TEST_0718,247.4552840815597
TEST_0719,349.20388954263973
TEST_0720,752.2391868789267
TEST_0721,156.4431098709028
TEST_0722,290.35348288568673
TEST_0723,258.66882289540104
TEST_0724,42.184870876668924
TEST_0725,450.3311292835137
TEST_0726,373.66595528518434
TEST_0727,747.7991453978257
TEST_0728,450.710033793417
TEST_0729,251.7966188903582
TEST_0730,750.2184066730181
TEST_0731,161.30023038610042
TEST_0732,752.8517637234897
TEST_0733,241.88631118360354
TEST_0734,557.715814486641
TEST_0735,153.8944264062346
TEST_0736,644.5086931264448
TEST_0737,647.774344165725
TEST_0738,154.3682998650851
TEST_0739,652.4180261897807
TEST_0740,143.822700633732
TEST_0741,343.1552439131686
TEST_0742,25.94342696821053
TEST_0743,39.0360208038221
TEST_0744,556.8042167925986
TEST_0745,651.7280077180292
TEST_0746,246.84154731915518
TEST_0747,701.7576358671674
TEST_0748,556.43537596469
TEST_0749,246.82314775735742
TEST_0750,144.42228080309695
TEST_0751,643.4552684266753
TEST_0752,535.1690393653732
TEST_0753,446.6484117163584
TEST_0754,571.792630757909
TEST_0755,251.9694201720158
TEST_0756,153.34112247461
TEST_0757,155.51258471798107
TEST_0758,449.38225796679586
TEST_0759,27.90090398351595
TEST_0760,152.1608818664913
TEST_0761,245.95267888228494
TEST_0762,644.5346335270153
TEST_0763,413.6915819837789
TEST_0764,652.5751032226196
TEST_0765,349.5803118240704
TEST_0766,154.0924486686051
TEST_0767,374.5409101595215
TEST_0768,555.6917642370107
TEST_0769,734.1701662882746
TEST_0770,556.2865309234469
TEST_0771,558.2432877310731
TEST_0772,351.074347232032
TEST_0773,556.4633131417564
TEST_0774,249.19804762579412
TEST_0775,143.03833428913143
TEST_0776,359.28441436111046
TEST_0777,585.3123703324366
TEST_0778,141.42913333732244
TEST_0779,459.1826891672818
TEST_0780,445.2707438815199
TEST_0781,248.8047579084826
TEST_0782,648.8525373762648
TEST_0783,450.6543774278908
TEST_0784,248.3927045755473
TEST_0785,35.94786080043503
TEST_0786,246.33119051196906
TEST_0787,248.26058625460058
TEST_0788,527.6299671391843
TEST_0789,32.87050518643668
TEST_0790,161.89211499314888
TEST_0791,556.9289843257613
TEST_0792,217.05320753650548
TEST_0793,349.5717099806931
TEST_0794,746.8038050734132
TEST_0795,156.3847335641977
TEST_0796,149.79772876962826
TEST_0797,457.98431452170007
TEST_0798,43.90238936708812
TEST_0799,348.3867270830836
TEST_0800,247.8812157840114
TEST_0801,244.68218248050235
TEST_0802,518.5267028065081
TEST_0803,439.3511379583911
TEST_0804,156.31253955209573
TEST_0805,651.0294906838604
TEST_0806,745.0112314122431
TEST_0807,358.29211739710115
TEST_0808,553.0217513531678
TEST_0809,555.8561754970176
TEST_0810,250.489286586239
TEST_0811,649.0531575720507
TEST_0812,755.8028231684201
TEST_0813,248.82277295808794
TEST_0814,726.7816082056826
TEST_0815,557.3412122252088
TEST_0816,352.7735383160875
TEST_0817,346.8202339542245
TEST_0818,287.42213077235704
TEST_0819,353.52242874593526
TEST_0820,649.0076923493216
TEST_0821,749.0980638150494
TEST_0822,252.0797218877227
TEST_0823,27.386770947549397
TEST_0824,753.8844625339033
TEST_0825,652.3336248262818
TEST_0826,652.3574098496092
TEST_0827,248.6337285363025
TEST_0828,188.90899239233394
TEST_0829,351.2101247747659
TEST_0830,214.15561230234874
TEST_0831,653.0879794224886
TEST_0832,707.8706765231851
TEST_0833,148.46722719297588
TEST_0834,546.0433022254902
TEST_0835,557.9758886581277
TEST_0836,107.22470867966024
TEST_0837,545.315819449029
TEST_0838,361.23031168549534
TEST_0839,555.9602436153507
TEST_0840,633.6352258964112
TEST_0841,345.2769146717083
TEST_0842,644.5959564047419
TEST_0843,250.15480839008785
TEST_0844,361.35737284245374
TEST_0845,250.38998655645565
TEST_0846,651.3022513439576
TEST_0847,515.8681669922446
TEST_0848,249.92386036237065
TEST_0849,125.07974391058751
TEST_0850,38.80462252744775
TEST_0851,569.4742267292193
TEST_0852,247.0654315707984
TEST_0853,247.95250454589538
TEST_0854,651.9352306203119
TEST_0855,749.9872612447983
TEST_0856,646.9545176373936
TEST_0857,37.987434787327686
TEST_0858,249.9450884293098
TEST_0859,754.893287597558
TEST_0860,651.8311541091615
TEST_0861,357.5043273330626
TEST_0862,655.7328312842843
TEST_0863,629.6834526080669
TEST_0864,153.89251440249683
TEST_0865,646.2901802484972
TEST_0866,142.9931165375214
TEST_0867,442.37406667900365
TEST_0868,341.5445899080941
TEST_0869,652.0988605403674
TEST_0870,451.642223450926
TEST_0871,740.2349788112765
TEST_0872,754.1477597062798
TEST_0873,747.8381545831618
TEST_0874,242.0724425101874
TEST_0875,750.9809218401109
TEST_0876,473.33492321757785
TEST_0877,361.7611048613125
TEST_0878,250.7048052515018
TEST_0879,51.06756199197812
TEST_0880,542.9767880699112
TEST_0881,154.73705676181956
TEST_0882,251.97848694726375
TEST_0883,588.1567332075418
TEST_0884,475.36930409570175
TEST_0885,369.1265131605938
TEST_0886,362.6650357612919
TEST_0887,142.03842099698113
TEST_0888,350.4096062526805
TEST_0889,648.3890481339447
TEST_0890,463.18369098555013
TEST_0891,154.38139817933438
TEST_0892,651.579355959511
TEST_0893,555.7534810875703
TEST_0894,254.24877700377442
TEST_0895,751.7804401320517
TEST_0896,451.38567911244513
TEST_0897,451.90337649754855
TEST_0898,750.0750863384537
TEST_0899,555.1091410546882
TEST_0900,645.3041778975283
TEST_0901,556.6781120501863
TEST_0902,755.6369368960912
TEST_0903,43.9626478407971
TEST_0904,647.5863930545883
TEST_0905,639.677619804878
TEST_0906,36.43107173250375
TEST_0907,27.415894798020204
TEST_0908,153.9398116036826
TEST_0909,40.77010589567809
TEST_0910,651.9084346231558
TEST_0911,215.9771779108958
TEST_0912,557.4693629501282
TEST_0913,250.0347730588443
TEST_0914,240.97945687154683
TEST_0915,650.9709766022754
TEST_0916,350.86149022932153
TEST_0917,155.25733064872585
TEST_0918,157.73957875972835
TEST_0919,754.337721648105
TEST_0920,465.2948984577568
TEST_0921,351.4570575052922
TEST_0922,94.47150971788784
TEST_0923,734.1908087699219
TEST_0924,461.6542354921927
TEST_0925,351.8808681677223
TEST_0926,349.59208940344024
TEST_0927,346.8238833285617
TEST_0928,451.59068649242874
TEST_0929,653.9487240232103
TEST_0930,753.420880044611
TEST_0931,153.29542748564182
TEST_0932,652.9829953094082
TEST_0933,352.0369378096104
TEST_0934,457.44134585927077
