ID,monthlyRent(us_dollar)
Test_0199,146.68706408608034
Test_0200,413.8719001426214
Test_0201,208.94061113791068
Test_0202,183.54936510943762
Test_0203,295.56428992039156
Test_0204,191.4155089909296
Test_0205,92.20552245493536
Test_0206,216.25691952513816
Test_0207,156.05783840785625
Test_0208,279.05329057990906
Test_0209,181.8800651031908
Test_0210,365.25855562282607
Test_0211,462.13741730993445
Test_0212,334.1962225264297
Test_0213,264.32249209988964
Test_0214,400.5426218421149
Test_0215,269.50001923397895
Test_0216,507.1320707957499
Test_0217,178.27057296180982
Test_0218,706.7378658158237
Test_0219,127.05109363714534
Test_0220,175.83767736805152
Test_0221,294.64472603772344
Test_0222,343.08819407110053
Test_0223,292.15336636277476
Test_0224,180.1756617705425
Test_0225,93.91359355394711
Test_0226,362.31228664063
Test_0227,73.43829824296066
Test_0228,145.1829498490814
Test_0229,270.1845074764941
Test_0230,339.52898010591247
Test_0231,286.15659403255563
Test_0232,192.9680310229082
Test_0233,122.55217096580087
Test_0234,110.62213654829449
Test_0235,251.68618461838605
Test_0236,199.35752973421597
Test_0237,77.10750568290104
Test_0238,107.72879623953489
Test_0239,203.06130943041353
Test_0240,300.29356428137385
Test_0241,229.64495448925308
Test_0242,159.10650288692892
Test_0243,561.4858174992611
Test_0244,376.97713938698604
Test_0245,351.6586692853401
Test_0246,407.2969882167576
Test_0247,186.66111731417905
Test_0248,415.58472107662396
Test_0249,209.61680636960108
Test_0250,413.7114356619195
Test_0251,222.21049022053955
Test_0252,111.42955075403698
Test_0253,149.73803249278464
Test_0254,145.8485289180134
Test_0255,368.1888356728239
Test_0256,281.783245849113
Test_0257,106.80132459922784
Test_0258,521.5736684009593
Test_0259,322.5568483731961
Test_0260,469.9705613098487
Test_0261,801.7392318170533
Test_0262,914.3096531947735
Test_0263,377.4558028434224
Test_0264,156.00525125625288
Test_0265,178.56849234313248
Test_0266,196.57241150919123
Test_0267,139.86294642670424
Test_0268,189.97767154711704
Test_0269,364.2727081639612
Test_0270,343.9456426415853
Test_0271,279.85013161073283
Test_0272,112.97008279109859
Test_0273,351.70357144361043
Test_0274,284.5892638620282
Test_0275,188.6394626525247
Test_0276,155.48885089748137
Test_0277,286.1694124850823
Test_0278,882.7750362412786
Test_0279,151.53926404761012
Test_0280,303.71148476494295
Test_0281,433.049869960156
Test_0282,106.41198829853556
Test_0283,247.1768950283575
Test_0284,323.5321167665918
Test_0285,166.71951104673596
Test_0286,174.4454567512967
Test_0287,556.414907092019
Test_0288,227.1760127476666
Test_0289,463.0614778731797
Test_0290,691.4712595296548
Test_0291,812.3908579868595
Test_0292,103.66330528544506
Test_0293,178.16195010657134
Test_0294,261.4826481069879
Test_0295,452.470526626014
Test_0296,365.86459504628294
Test_0297,365.0725500648988
Test_0298,243.28528719120084
Test_0299,190.40673255796915
Test_0300,921.0004497782587
Test_0301,269.4907898935905
Test_0302,163.8773199812005
Test_0303,239.5476335343297
Test_0304,180.9443554317231
Test_0305,668.4650604685102
Test_0306,352.6796542977746
Test_0307,163.4305825266789
Test_0308,111.08513921804881
Test_0309,227.39233978007604
Test_0310,184.13413320628948
Test_0311,375.2956313362786
Test_0312,348.57946401801064
Test_0313,274.4445867985786
Test_0314,169.23200424147007
Test_0315,294.304068675301
Test_0316,355.5166249142808
Test_0317,490.99589698336223
Test_0318,109.71769793793257
Test_0319,161.04022625879375
Test_0320,121.68337658993218
Test_0321,178.7867137482883
Test_0322,325.76631593199915
Test_0323,195.81324128166892
Test_0324,621.3578739566365
Test_0325,269.02764893232535
Test_0326,258.75234875009926
Test_0327,152.487713511636
Test_0328,243.47466930786095
Test_0329,80.35191301716358
Test_0330,242.08848292063976
Test_0331,132.4088463932655
Test_0332,277.24976144682245
Test_0333,1122.6401105205123
Test_0334,369.4641281540703
Test_0335,331.80969246909126
Test_0336,166.5312039665144
Test_0337,372.4647922011651
Test_0338,456.8110903258463
Test_0339,391.4902149811708
Test_0340,141.348649651008
Test_0341,369.6031031619359
Test_0342,144.30633020691772
Test_0343,279.41496611508353
Test_0344,348.4352137276629
Test_0345,392.7653547380546
Test_0346,207.58771273798786
Test_0347,297.3544703189712
Test_0348,119.31830554751167
Test_0349,265.82684079995335
Test_0350,284.4850918063737
Test_0351,374.55896995473245
Test_0352,340.8362382232122
Test_0353,228.8817189276096
Test_0354,281.95552705952565
Test_0355,165.38733785440925
Test_0356,341.8971619173819
Test_0357,502.76878314597724
Test_0358,968.2174616242471
Test_0359,391.00758215876255
Test_0360,193.98189279951362
Test_0361,190.9925996051574
Test_0362,306.8598994130415
Test_0363,180.29557496571658
Test_0364,542.8963608242525
Test_0365,908.2991881568122
Test_0366,445.480943706233
Test_0367,336.9975008319229
Test_0368,330.47672490395047
Test_0369,218.21196920030272
Test_0370,325.66623000897175
Test_0371,1188.4529449474207
Test_0372,238.99619716801965
Test_0373,266.6777082647896
Test_0374,391.0860892248743
Test_0375,284.7639551595139
Test_0376,260.404972100662
Test_0377,236.04592316222517
Test_0378,186.20201476438194
Test_0379,341.7818179590153
Test_0380,609.7145155714842
Test_0381,202.31706559234456
Test_0382,803.0061219611945
Test_0383,130.58510076075981
Test_0384,735.5580398019647
Test_0385,331.80969246909126
Test_0386,316.3948291180699
Test_0387,392.3780392019566
Test_0388,139.65423123459487
Test_0389,352.61617996177034
Test_0390,93.36247941359005
Test_0391,149.34000397637263
Test_0392,214.9843451301258
Test_0393,155.21860211945102
Test_0394,132.0648279428763
Test_0395,121.73644091011992
Test_0396,241.6988824228275
Test_0397,130.76522977299763
Test_0398,428.575796649939
Test_0399,591.6107794925379
Test_0400,277.4197877798243
Test_0401,410.2311876888531
Test_0402,207.69160540310236
Test_0403,221.14655340317876
Test_0404,364.7325769470512
Test_0405,741.5112198447935
Test_0406,109.17156387491393
Test_0407,194.763939005684
Test_0408,158.75552462937387
Test_0409,476.80044658261085
Test_0410,510.05867221616603
Test_0411,78.39819289590773
Test_0412,1091.091896441896
Test_0413,185.55790339705257
Test_0414,430.25836791374763
Test_0415,380.21565170838153
Test_0416,599.8553326995603
Test_0417,276.68716610093384
Test_0418,380.5849356204014
Test_0419,385.50128925764085
Test_0420,281.60601084400895
Test_0421,400.77413647279616
Test_0422,265.3432507872062
Test_0423,437.5833401086188
Test_0424,113.89408453557687
Test_0425,73.03105420258757
Test_0426,471.2697789612218
Test_0427,1060.4586401066738
Test_0428,371.4221097022765
Test_0429,147.29904983875028
Test_0430,108.96027480715009
Test_0431,241.63509405624063
Test_0432,910.8013579972595
Test_0433,189.08649821302933
Test_0434,470.1719853782723
Test_0435,89.54576754264887
Test_0436,358.9028827569571
Test_0437,431.8230493165333
Test_0438,235.00901607380385
Test_0439,116.97469544709105
Test_0440,174.86680547940188
Test_0441,1073.2806016017303
Test_0442,236.84036322083986
Test_0443,394.42213353124777
Test_0444,195.39219203510632
Test_0445,1028.4064737093743
Test_0446,254.86607532830314
Test_0447,784.7617999998707
Test_0448,231.01561769089983
Test_0449,171.11777754462813
Test_0450,140.77702366503442
Test_0451,108.98435681995055
Test_0452,394.0186902496932
Test_0453,124.82958050590189
Test_0454,128.6183499601017
Test_0455,119.4573042718317
Test_0456,409.85883283536253
Test_0457,1165.9218947121763
Test_0458,931.9799854797275
Test_0459,145.5608756992411
Test_0460,157.3929789930161
Test_0461,189.83409117499403
Test_0462,403.12581026850444
Test_0463,487.57423779685473
Test_0464,396.11249731427836
Test_0465,162.11686662643146
Test_0466,130.24900541437438
Test_0467,331.80969246909126
Test_0468,119.71931060161639
Test_0469,174.9645904437937
Test_0470,434.12279317782316
Test_0471,285.1898883087036
Test_0472,267.9535153612993
Test_0473,479.258394712188
Test_0474,375.280797307234
Test_0475,264.46157066417726
Test_0476,213.2518754681206
Test_0477,87.3730771571986
Test_0478,218.1896389217824
Test_0479,165.21477562104283
Test_0480,526.2457511153057
Test_0481,202.90183380598816
Test_0482,135.7348302501761
Test_0483,298.9952079167681
Test_0484,326.5281123689467
Test_0485,647.1366331170475
Test_0486,908.2949804403439
Test_0487,184.06357562713185
Test_0488,464.73946733679367
Test_0489,345.19306577484934
Test_0490,149.73185040551496
Test_0491,62.62566521327315
Test_0492,147.66152772031165
Test_0493,402.2081442828489
Test_0494,264.4859052554291
Test_0495,416.1105015417688
Test_0496,444.40973479313243
Test_0497,232.85014784702213
Test_0498,127.92737490467673
Test_0499,191.69491260461706
Test_0500,295.7625002495584
Test_0501,331.80969246909126
Test_0502,404.85574441188436
Test_0503,175.06665779052267
Test_0504,243.63920145639318
Test_0505,138.41082922362017
Test_0506,389.90354372687364
Test_0507,245.7062338815411
Test_0508,111.25674816644569
Test_0509,100.84550445022614
Test_0510,303.9088763710783
Test_0511,234.35696619486478
Test_0512,127.49405508072684
Test_0513,192.9842019910831
Test_0514,379.45318533738777
Test_0515,421.7813530015784
Test_0516,359.90022047620846
Test_0517,120.87919013765142
Test_0518,104.88193750245792
Test_0519,174.93997817916747
Test_0520,401.4678838868687
Test_0521,186.32652594567247
Test_0522,389.46286853253247
Test_0523,111.0925318573222
Test_0524,96.98298853148027
Test_0525,203.93001957705366
Test_0526,151.85116945414603
Test_0527,173.58951983490954
Test_0528,151.74225717698366
Test_0529,318.1930092220179
Test_0530,113.75284089819523
Test_0531,199.77691726359515
Test_0532,337.2211165040346
Test_0533,169.6625865684668
Test_0534,360.8739638362413
Test_0535,382.71891095309013
Test_0536,287.75983763466365
Test_0537,159.75476406267472
Test_0538,245.62222060285526
Test_0539,198.67276192376045
Test_0540,391.1750045791825
Test_0541,279.84738484102337
Test_0542,124.22144242201709
Test_0543,178.3835564560103
Test_0544,856.69835217977
Test_0545,127.46179733599193
Test_0546,229.3075916650183
Test_0547,104.845678482269
Test_0548,545.8906482391013
Test_0549,566.8612480560826
Test_0550,601.8195463480483
Test_0551,363.42109738810353
Test_0552,196.7172239121104
Test_0553,933.5504044691721
Test_0554,506.13778364076757
Test_0555,239.89506736127078
Test_0556,346.43673601639796
Test_0557,188.93498836683068
Test_0558,126.32352265233153
Test_0559,550.8057287727326
Test_0560,417.77827378342465
Test_0561,242.73634287531348
Test_0562,158.17369255609555
Test_0563,179.52539721089576
Test_0564,255.6094947452431
Test_0565,426.0133822556838
Test_0566,368.8259153484645
Test_0567,197.2773053207858
Test_0568,268.91496355686076
Test_0569,548.76181474001
Test_0570,484.94491117744604
Test_0571,80.48610202531225
Test_0572,490.6241894297332
Test_0573,673.3441106315846
Test_0574,170.0597061434662
Test_0575,203.93001957705366
Test_0576,182.80074042896902
Test_0577,149.08740735932977
Test_0578,249.71002299008825
Test_0579,257.2780937941336
Test_0580,114.0652957149365
Test_0581,205.59825637863295
Test_0582,236.85402685805465
Test_0583,367.9057464936127
Test_0584,269.5224566768888
Test_0585,239.27203479582238
Test_0586,101.65606576895088
Test_0587,431.2367313030279
Test_0588,358.73468564808593
Test_0589,159.72242368700702
Test_0590,167.5386079498419
Test_0591,252.43555900102825
Test_0592,225.84619893689631
Test_0593,244.17593427755563
Test_0594,203.93001957705366
Test_0595,204.68267617056284
Test_0596,392.63448503349684
Test_0597,393.97893432622436
Test_0598,805.5721777954734
Test_0599,163.1361840276134
Test_0600,202.0444724479901
Test_0601,145.00661717760647
Test_0602,189.68805512465352
Test_0603,148.63746855189595
Test_0604,115.6194993885361
Test_0605,419.9782090526975
Test_0606,204.83433085849757
Test_0607,146.9112784786945
Test_0608,461.7534847374804
Test_0609,151.8446100906206
Test_0610,196.23335657322124
Test_0611,395.0220125134256
Test_0612,237.71760060153315
Test_0613,331.80969246909126
Test_0614,340.5722440274636
Test_0615,243.3553138662583
Test_0616,406.3106219593291
Test_0617,124.22144242201709
Test_0618,339.8378901387428
Test_0619,221.4855889092243
Test_0620,215.39759905099407
Test_0621,293.51390921195775
Test_0622,181.5812647970657
Test_0623,375.79180513074516
Test_0624,262.0167325298665
Test_0625,199.25966395505858
Test_0626,405.60173748715556
Test_0627,163.89336308226333
Test_0628,85.18328971932475
Test_0629,128.61326351934244
Test_0630,133.47213660645713
Test_0631,194.28950642655596
Test_0632,272.53937967137335
Test_0633,375.6035783974266
Test_0634,186.92662373807408
Test_0635,115.18195495465373
Test_0636,191.74322988016357
Test_0637,182.2547843712211
Test_0638,274.2527562672853
Test_0639,370.24791342569006
Test_0640,148.04908082361544
Test_0641,378.70044751843386
Test_0642,95.6393758500842
Test_0643,177.79376404605085
Test_0644,378.1448104686002
Test_0645,273.3160322271324
Test_0646,371.4540497802586
Test_0647,360.5275570054358
Test_0648,257.9429133750345
Test_0649,357.1248854708442
Test_0650,254.09014640805177
Test_0651,1195.172065646729
Test_0652,497.1031552198079
Test_0653,828.4573843997697
Test_0654,101.44723040873463
Test_0655,458.2751233335997
Test_0656,1102.6825948257397
Test_0657,118.20959184554388
Test_0658,749.2026952919423
Test_0659,177.22265513446368
Test_0660,180.42598777424118
Test_0661,381.06768402782893
Test_0662,135.4814896334076
Test_0663,287.09339515356095
Test_0664,541.1035338153315
Test_0665,166.0041920728369
Test_0666,138.43143278737537
Test_0667,366.0870550051647
Test_0668,254.90138305685593
Test_0669,221.3901914341711
Test_0670,466.83480587527697
Test_0671,356.12752160821077
Test_0672,198.93354116622262
Test_0673,482.9291473291498
Test_0674,263.3209609880892
Test_0675,129.1297902775293
Test_0676,401.14905729474935
Test_0677,354.60841920400037
Test_0678,162.90498281235807
Test_0679,159.57123414138928
Test_0680,241.63509405624063
Test_0681,755.861499518725
Test_0682,286.15604525766395
Test_0683,105.14205869769273
Test_0684,123.98135967144079
Test_0685,317.809720170895
Test_0686,269.58903919059827
Test_0687,112.80938548360822
Test_0688,287.5149532260991
Test_0689,225.9901234661393
Test_0690,321.4002855151552
Test_0691,254.11677164919453
Test_0692,192.75523660499388
Test_0693,381.6826618553008
Test_0694,250.9420015096471
Test_0695,147.28208328112132
Test_0696,594.0807746741175
Test_0697,191.5792684610299
Test_0698,806.4549291499409
Test_0699,278.84510755709584
Test_0700,139.86195249029646
Test_0701,391.00758215876255
Test_0702,121.09307416219217
Test_0703,270.51234696817
Test_0704,366.76380491135893
Test_0705,419.32873964414085
Test_0706,349.77380715629783
Test_0707,156.92026422119503
Test_0708,600.2603783277931
Test_0709,119.47832724817785
Test_0710,250.11108291747556
Test_0711,117.21425913784523
Test_0712,99.50011735569308
Test_0713,179.13995431473614
Test_0714,308.82407947325385
Test_0715,1139.091253158151
Test_0716,149.50785549200674
Test_0717,332.2835207426912
Test_0718,301.4273839941728
Test_0719,176.33928558491726
Test_0720,218.4947276403398
Test_0721,341.6517864879027
Test_0722,260.071863555295
Test_0723,240.86541362417617
Test_0724,155.23849662251683
Test_0725,376.8453726676536
Test_0726,288.28715662316273
Test_0727,283.9026430014677
Test_0728,352.33118788748305
Test_0729,176.1206761413303
Test_0730,124.23393037976997
Test_0731,226.83608541774504
Test_0732,232.37575094659292
Test_0733,172.51841730865854
Test_0734,181.94147831082924
Test_0735,413.21005905982986
Test_0736,257.3185876397583
Test_0737,440.7025675515136
Test_0738,403.9770905569299
Test_0739,255.85642301400642
Test_0740,402.1334483523974
Test_0741,260.57763109237436
Test_0742,257.8453895214259
Test_0743,180.73058714190097
Test_0744,164.57133151166732
Test_0745,544.0473632327547
Test_0746,291.3917477563108
Test_0747,586.8462582371783
Test_0748,165.76218884939303
Test_0749,239.54463398690478
Test_0750,174.9583350732708
Test_0751,398.3316344512688
Test_0752,916.4711953399125
Test_0753,295.8859925363515
Test_0754,226.38042848165256
Test_0755,218.31440471467585
Test_0756,117.73666447480807
Test_0757,533.4314473754174
Test_0758,1243.2919062930935
Test_0759,198.56477051243493
Test_0760,326.16543189968587
Test_0761,133.89279323533998
Test_0762,287.1281116994905
Test_0763,309.1268469246276
Test_0764,340.3788318651874
Test_0765,154.5440803070587
Test_0766,156.3482774715234
Test_0767,94.49512493450726
Test_0768,247.5113964970119
Test_0769,285.6945549725146
Test_0770,197.732001663308
Test_0771,449.32288432586404
Test_0772,1136.81529379014
Test_0773,160.18307340744565
Test_0774,355.8320158650973
Test_0775,147.03973704679424
Test_0776,146.77938043055235
Test_0777,580.0350156870463
Test_0778,1236.636481950498
Test_0779,79.18006234525285
Test_0780,203.11393588634812
Test_0781,109.94850942475051
Test_0782,297.990495616149
Test_0783,472.0122010742688
Test_0784,357.07408011359746
Test_0785,628.125869211461
Test_0786,123.38294379957846
Test_0787,84.6928838008276
Test_0788,365.8085958181183
Test_0789,117.01478204246988
Test_0790,201.57987843487484
Test_0791,361.3557617195957
Test_0792,563.6696559163191
Test_0793,266.9172325735983
Test_0794,486.6794733001227
Test_0795,78.74185275034262
Test_0796,869.5073611921265
Test_0797,149.28486310703008
Test_0798,338.19644470865444
Test_0799,275.6069030690385
Test_0800,384.39315147637825
Test_0801,564.2182943679201
Test_0802,306.6210420231566
Test_0803,482.0483684866047
Test_0804,153.8628857002961
Test_0805,145.17033694321285
Test_0806,178.88358055705535
Test_0807,357.7677623937694
Test_0808,122.21157267226464
Test_0809,337.49033460814877
Test_0810,191.69491260461706
Test_0811,472.51608673489955
Test_0812,280.7337253007051
Test_0813,166.21163822666801
Test_0814,80.71935582437489
Test_0815,238.24334159487788
Test_0816,709.8994131658443
Test_0817,121.2570893876907
Test_0818,195.76790838889872
Test_0819,232.9735765926123
Test_0820,156.97035878712822
Test_0821,161.956134972703
Test_0822,470.4922349522913
Test_0823,301.85400620224215
Test_0824,313.14974887471107
Test_0825,1259.3806733578833
Test_0826,379.6804299954882
Test_0827,365.332796680405
Test_0828,225.49055852390302
Test_0829,252.60457923671748
Test_0830,151.5289581994616
Test_0831,204.5744017821624
Test_0832,351.79604278028114
Test_0833,219.456367407321
Test_0834,470.092704113589
Test_0835,96.21301382601068
Test_0836,174.02887742343088
Test_0837,239.6154122763266
Test_0838,167.01328023684252
Test_0839,369.5299720396059
Test_0840,90.36513916592874
Test_0841,234.801982773223
Test_0842,150.375022272831
Test_0843,621.4544080067432
Test_0844,175.25499681759882
Test_0845,339.1172081176413
Test_0846,286.18689437195104
Test_0847,480.78471134068815
Test_0848,193.56097496651182
Test_0849,477.1871751843915
Test_0850,112.52781196594522
Test_0851,161.8749781910207
Test_0852,370.16528904565456
Test_0853,127.03849226616065
Test_0854,724.2994846392604
Test_0855,126.57789529187878
Test_0856,80.41715579908232
Test_0857,399.9597367562058
Test_0858,338.4593900838491
Test_0859,75.30637400393466
Test_0860,199.58043190801595
Test_0861,683.8663771649441
Test_0862,266.27004961157115
Test_0863,275.6908527835593
Test_0864,142.5563060771981
Test_0865,561.4858174992611
Test_0866,192.15339751681256
Test_0867,436.9493082829889
Test_0868,208.55972256018558
Test_0869,76.06814995772781
Test_0870,218.5564908701668
Test_0871,270.5472101547952
Test_0872,296.3111030230256
Test_0873,253.2335146313868
Test_0874,311.3702733358762
Test_0875,310.01402198664624
Test_0876,195.3649091802672
Test_0877,354.6407994758237
Test_0878,281.79760618586045
Test_0879,114.81009061093411
Test_0880,234.12190590495428
Test_0881,755.861499518725
Test_0882,151.9977218475392
Test_0883,161.24758212027427
Test_0884,383.1411129023046
Test_0885,155.01990693373142
Test_0886,251.8889909969702
Test_0887,249.1485195063004
Test_0888,110.69877964840653
Test_0889,905.8954851723613
Test_0890,120.78309020704872
Test_0891,164.76600389232516
Test_0892,174.45591608131875
Test_0893,83.25889334027246
Test_0894,355.788116304711
Test_0895,173.07931916931787
Test_0896,322.542204719961
Test_0897,254.82125424533785
Test_0898,223.16201385113936
Test_0899,334.62053553496384
Test_0900,180.04707436143588
Test_0901,399.94015865595554
Test_0902,334.1326428597696
Test_0903,113.78960356358697
Test_0904,150.57760423390474
Test_0905,1028.8047918894993
Test_0906,372.2602978928114
Test_0907,188.26553383054485
Test_0908,105.19445989896336
Test_0909,419.89327987514264
Test_0910,334.4871245881769
Test_0911,321.4150165155694
Test_0912,178.77460722888478
Test_0913,323.5572269283805
Test_0914,387.677239991975
Test_0915,192.45379013437102
Test_0916,171.70939117880994
Test_0917,180.25910706805743
Test_0918,274.6167095262957
Test_0919,310.8444840221784
Test_0920,280.40403738434134
Test_0921,893.1214462114744
Test_0922,336.07425506204044
Test_0923,177.90592529303447
Test_0924,735.1246467822657
Test_0925,681.7969890982155
Test_0926,633.014738761624
Test_0927,190.8124841802555
Test_0928,192.76644334620872
Test_0929,259.3863591305886
Test_0930,315.6128556847168
Test_0931,443.320086443041
Test_0932,145.69487791373436
Test_0933,139.76479237890402
Test_0934,315.1616039187673
Test_0935,92.10857486482833
Test_0936,207.43782947751583
Test_0937,494.6783266784762
Test_0938,130.99544913946605
Test_0939,94.03471219821742
Test_0940,633.9071669512637
Test_0941,182.07895865958517
Test_0942,114.21938084033643
Test_0943,863.0472671205362
Test_0944,190.91659513918563
Test_0945,297.25879823551026
Test_0946,234.68782855667644
Test_0947,240.63944543571105
Test_0948,334.3349531516092
Test_0949,233.99546360581027
Test_0950,301.3578305692894
Test_0951,175.93725405119736
Test_0952,135.27405298812945
Test_0953,369.5277359994518
Test_0954,104.76732920658331
Test_0955,321.44365549864017
Test_0956,235.52582251805964
Test_0957,242.21366323346464
Test_0958,356.79874232512105
Test_0959,255.60395361433078
Test_0960,234.2866456187798
Test_0961,149.46956164320437
Test_0962,155.37457469535738
Test_0963,293.2745452349585
Test_0964,483.32662610051614
Test_0965,230.99733069099318
Test_0966,83.5728207971876
Test_0967,160.63594010488413
Test_0968,1163.0054645540497
Test_0969,316.00451944242894
Test_0970,939.8640295419286
Test_0971,216.74351877553738
Test_0972,776.8156789842373
Test_0973,452.8718557047479
Test_0974,416.776969268014
Test_0975,152.6789158564728
Test_0976,365.83238107066813
Test_0977,203.06130943041353
Test_0978,108.13470246408362
Test_0979,83.0927016485426
Test_0980,209.4324654529996
Test_0981,198.90270448730743
Test_0982,362.2545542017138
Test_0983,351.6520915441567
Test_0984,377.2035360153251
Test_0985,461.5815738065535
Test_0986,169.73263470598226
Test_0987,354.74265006218985
Test_0988,406.2327766670862
Test_0989,393.3619920365623
Test_0990,499.3525640982247
Test_0991,182.99173377340696
Test_0992,362.5663954108707
Test_0993,178.56849234313248
Test_0994,259.29630207860765
Test_0995,303.9809823877631
Test_0996,206.21079099219335
Test_0997,315.75376489845905
Test_0998,139.03606616089243
Test_0999,331.40636194541526
