ID,monthlyRent(us_dollar)
Test_0104,275.0565806136683
Test_0105,104.0609702468283
Test_0106,356.6277919108572
Test_0107,160.74480630750722
Test_0108,249.84388099424783
Test_0109,180.55247646321695
Test_0110,754.946751007297
Test_0111,120.63782331354446
Test_0112,167.83725905617152
Test_0113,229.71593203733758
Test_0114,257.07893290233005
Test_0115,440.87387013481026
Test_0116,399.74587250439055
Test_0117,282.5893454269249
Test_0118,177.23924957681402
Test_0119,261.617467976656
Test_0120,383.95493529578056
Test_0121,199.0743983771618
Test_0122,350.8817284047592
Test_0123,110.12658126074126
Test_0124,252.66928820957543
Test_0125,268.2149059460003
Test_0126,374.7281947933366
Test_0127,208.6749751119323
Test_0128,775.3557241840276
Test_0129,168.2294807918322
Test_0130,262.7011692796338
Test_0131,437.96003761815257
Test_0132,974.862196069355
Test_0133,342.2327201590858
Test_0134,216.16776308545792
Test_0135,347.49486356973557
Test_0136,246.56349075814367
Test_0137,154.15905393052194
Test_0138,690.4435599172216
Test_0139,98.31103077321586
Test_0140,264.1590508472195
Test_0141,494.819066373252
Test_0142,234.26900263529112
Test_0143,185.34506487598532
Test_0144,133.95333183710406
Test_0145,393.01034912936353
Test_0146,165.00200805814336
Test_0147,227.20600539861852
Test_0148,454.7609768011701
Test_0149,330.89256730418026
Test_0150,778.3215000020465
Test_0151,154.53776401387702
Test_0152,168.35196648442954
Test_0153,171.70049338403032
Test_0154,109.00649204112595
Test_0155,174.50792721289415
Test_0156,364.2471677556204
Test_0157,199.9054005956771
Test_0158,311.0574511029964
Test_0159,129.91215329674313
Test_0160,612.0836518252828
Test_0161,183.95328794301557
Test_0162,251.67576523897867
Test_0163,404.1157939194147
Test_0164,162.49220208215468
Test_0165,264.9356775368379
Test_0166,466.62712867211155
Test_0167,376.99446149613084
Test_0168,136.8726500469937
Test_0169,425.0873791594038
Test_0170,180.64534053032077
Test_0171,156.24153548535725
Test_0172,221.48527314585175
Test_0173,499.11314287769284
Test_0174,113.03653878709459
Test_0175,356.8687843960228
Test_0176,180.20624301146648
Test_0177,974.862196069355
Test_0178,234.87571922416888
Test_0179,148.11351379401572
Test_0180,937.140647360636
Test_0181,398.08107938380306
Test_0182,699.1498532239556
Test_0183,173.98419559125028
Test_0184,383.19661443364333
Test_0185,228.4460561892269
Test_0186,767.415401319935
Test_0187,164.3075041793597
Test_0188,146.39984750573123
Test_0189,211.70233256147642
Test_0190,338.25754568445933
Test_0191,136.41925764674195
Test_0192,285.2457542929182
Test_0193,219.92709942451734
Test_0194,457.6960771552473
Test_0195,406.280316856361
Test_0196,575.9464673097873
Test_0197,261.54520585042104
Test_0198,500.96535341598144
Test_0199,148.96903285044593
Test_0200,413.49658855338447
Test_0201,207.74928056369637
Test_0202,187.84635134155616
Test_0203,241.32542492792027
Test_0204,189.81066023881385
Test_0205,81.05979267284303
Test_0206,215.61767992470018
Test_0207,162.98653009711754
Test_0208,275.07481594799424
Test_0209,174.09885220890249
Test_0210,355.9447788555891
Test_0211,501.7939709257582
Test_0212,342.4945303399266
Test_0213,262.61905068338643
Test_0214,416.94581539319205
Test_0215,279.9460521343215
Test_0216,499.9517389449841
Test_0217,178.03626077322934
Test_0218,726.8991097302617
Test_0219,123.95057712553002
Test_0220,167.23489041246762
Test_0221,313.1977734477287
Test_0222,335.9871890895258
Test_0223,297.63134788828734
Test_0224,180.03453262015637
Test_0225,93.01993885562311
Test_0226,360.7318489775542
Test_0227,76.77061677276137
Test_0228,146.64127892124912
Test_0229,263.86705692725604
Test_0230,338.02353643012873
Test_0231,281.6180885822473
Test_0232,192.71837574692694
Test_0233,124.29955144014288
Test_0234,111.43956601806975
Test_0235,245.2423277981113
Test_0236,201.26613941337524
Test_0237,84.23411994328177
Test_0238,118.69050073506376
Test_0239,202.32187836754366
Test_0240,320.80575176220447
Test_0241,230.63293702878963
Test_0242,157.388757952523
Test_0243,581.1127778133932
Test_0244,381.0071293745459
Test_0245,348.36534411212375
Test_0246,407.22912603344
Test_0247,212.69359354441747
Test_0248,406.6520061772596
Test_0249,219.36280767350993
Test_0250,410.71942231734545
Test_0251,220.26428371217634
Test_0252,111.83928694101877
Test_0253,148.6724535590272
Test_0254,141.84954630957068
Test_0255,368.06948602312997
Test_0256,269.4567495507191
Test_0257,108.18623156971809
Test_0258,521.1901184052729
Test_0259,323.61286834095114
Test_0260,523.2817833758805
Test_0261,798.603207571903
Test_0262,906.276952554627
Test_0263,369.42448923070117
Test_0264,153.91821550304394
Test_0265,177.15601761741658
Test_0266,196.6798355233998
Test_0267,141.72131540874148
Test_0268,182.28342587686177
Test_0269,349.8003732400141
Test_0270,349.4668394152491
Test_0271,282.1002891892519
Test_0272,110.29867306442416
Test_0273,353.9520213861771
Test_0274,285.9841198347675
Test_0275,187.36808990309422
Test_0276,155.46772657630072
Test_0277,288.3489597609003
Test_0278,862.8812912702967
Test_0279,155.29612843100952
Test_0280,300.7041135566708
Test_0281,419.6706976965529
Test_0282,108.03030274351164
Test_0283,243.2909914378787
Test_0284,328.38781886375574
Test_0285,170.78936609168122
Test_0286,175.569682964634
Test_0287,576.6572981866431
Test_0288,214.09053122745246
Test_0289,464.6492862054076
Test_0290,749.1658066040595
Test_0291,833.4249444762578
Test_0292,102.88985377058734
Test_0293,177.40815061274367
Test_0294,270.8341280678854
Test_0295,450.41590533533105
Test_0296,366.8146694903574
Test_0297,370.4273256989386
Test_0298,259.02621548929875
Test_0299,184.77315328922447
Test_0300,925.8691405939103
Test_0301,274.2026820946117
Test_0302,171.48260557920986
Test_0303,233.09032630119847
Test_0304,183.3449646675269
Test_0305,645.4732948214012
Test_0306,354.9010541940463
Test_0307,167.70439776368406
Test_0308,113.28477583975975
Test_0309,223.89420776463828
Test_0310,196.0025432362319
Test_0311,377.04195466006234
Test_0312,346.42115484699633
Test_0313,287.37591581058615
Test_0314,169.27540175480786
Test_0315,298.0686178956536
Test_0316,356.45223158431213
Test_0317,476.2970581579946
Test_0318,108.60179170299683
Test_0319,161.5117215322994
Test_0320,114.25708378999528
Test_0321,180.18983078706253
Test_0322,328.1936871035911
Test_0323,191.1815226481853
Test_0324,627.0248998545092
Test_0325,255.60404317618853
Test_0326,247.09619688479117
Test_0327,144.71639970854898
Test_0328,238.13900459138094
Test_0329,82.57647797482173
Test_0330,232.81499439003002
Test_0331,140.4225848907523
Test_0332,294.60718528865823
Test_0333,1091.5479540987926
Test_0334,355.41499427990453
Test_0335,329.4526068810774
Test_0336,156.623050698021
Test_0337,376.7287575754693
Test_0338,453.0996243882745
Test_0339,384.17355097488485
Test_0340,137.910090515946
Test_0341,373.52147639246493
Test_0342,147.85242051154992
Test_0343,287.0838070212646
Test_0344,346.74639449536255
Test_0345,392.2443959411702
Test_0346,208.95417110380924
Test_0347,319.72611624465554
Test_0348,121.47021690696272
Test_0349,262.1042389701837
Test_0350,287.0868703061998
Test_0351,373.3741479873666
Test_0352,354.81486674399093
Test_0353,230.56809496094857
Test_0354,265.9826349165818
Test_0355,156.49166103050473
Test_0356,339.1964310160381
Test_0357,508.9491125508569
Test_0358,957.0931715841166
Test_0359,387.16649940543147
Test_0360,194.73140900189182
Test_0361,174.2723443590895
Test_0362,284.32980971171247
Test_0363,181.99101143199098
Test_0364,567.1055790305634
Test_0365,929.9750876198235
Test_0366,453.40958806240894
Test_0367,327.4331965589207
Test_0368,340.7778481572835
Test_0369,219.26821361957732
Test_0370,322.4734237129076
Test_0371,1222.3545984114983
Test_0372,250.7716873257209
Test_0373,263.68801879422745
Test_0374,392.70179577246876
Test_0375,261.3773307306744
Test_0376,261.21854299790056
Test_0377,236.06482714411024
Test_0378,190.36538235507518
Test_0379,345.4953213958305
Test_0380,614.7282479499524
Test_0381,190.92246506805705
Test_0382,840.9149411313682
Test_0383,132.06333769421929
Test_0384,741.9865648069931
Test_0385,329.4526068810774
Test_0386,310.9051585865034
Test_0387,387.8655067670883
Test_0388,141.87016317600086
Test_0389,339.8030616132225
Test_0390,94.83325873193563
Test_0391,152.68660304884418
Test_0392,224.8496161972292
Test_0393,154.10859208955128
Test_0394,128.3973535223097
Test_0395,123.98189512752829
Test_0396,243.68054538501363
Test_0397,126.36927658554463
Test_0398,425.7053126613333
Test_0399,592.8656038399039
Test_0400,287.18201083698006
Test_0401,409.52245554103155
Test_0402,215.4437404275988
Test_0403,193.56211822371841
Test_0404,372.75325531197905
Test_0405,691.3456797131804
Test_0406,109.1509695150324
Test_0407,196.62204201023
Test_0408,161.4148699973988
Test_0409,471.51918432242013
Test_0410,470.3438717042376
Test_0411,80.65849973455593
Test_0412,1057.4461419136844
Test_0413,182.26979566201254
Test_0414,435.4437544115765
Test_0415,377.3204114273063
Test_0416,601.2593178251285
Test_0417,270.58342320208124
Test_0418,377.17405240864457
Test_0419,373.82201789144005
Test_0420,280.9983963567766
Test_0421,415.6388761884593
Test_0422,271.64281144138596
Test_0423,473.1762896628368
Test_0424,117.00282176005372
Test_0425,74.56545940235794
Test_0426,483.6445263896592
Test_0427,1086.9616263983164
Test_0428,365.2494238146715
Test_0429,142.36439191522717
Test_0430,106.69992650974156
Test_0431,245.69607876850236
Test_0432,927.4072269728674
Test_0433,183.02012112009882
Test_0434,463.54819529293695
Test_0435,97.4554807571136
Test_0436,372.18547166919757
Test_0437,410.54068096904814
Test_0438,241.70095679581954
Test_0439,115.96159810904449
Test_0440,174.6839167778029
Test_0441,1070.415778619035
Test_0442,216.12084920377768
Test_0443,390.9159578527248
Test_0444,201.1864609621657
Test_0445,1010.1209203979073
Test_0446,257.16373766083314
Test_0447,730.0073815900711
Test_0448,231.82188762311065
Test_0449,167.23804986348082
Test_0450,138.14089921461735
Test_0451,107.7837476299269
Test_0452,394.42994219806167
Test_0453,125.63493931647335
Test_0454,130.83819367744871
Test_0455,121.24736487537972
Test_0456,403.8614085145633
Test_0457,1141.0864274536432
Test_0458,958.9731095175612
Test_0459,147.35324255123194
Test_0460,163.56339695984903
Test_0461,188.001518372776
Test_0462,405.2182435155036
Test_0463,481.8594145853603
Test_0464,392.49310198045237
Test_0465,162.1066091807072
Test_0466,129.99671591474743
Test_0467,329.4526068810774
Test_0468,133.59845710129514
Test_0469,174.53824400734285
Test_0470,432.27125848159693
Test_0471,280.75500054981273
Test_0472,243.87340782885036
Test_0473,487.3085066176385
Test_0474,379.5474042229274
Test_0475,262.0591717304483
Test_0476,216.60849642210601
Test_0477,79.52987330709149
Test_0478,225.94614261249706
Test_0479,164.6847351226948
Test_0480,529.3577201389614
Test_0481,204.30526990143386
Test_0482,145.25726192101126
Test_0483,287.41924646141365
Test_0484,322.73064110802096
Test_0485,620.9082608152764
Test_0486,910.9046340517793
Test_0487,183.47618892869585
Test_0488,490.14231680785946
Test_0489,325.1154878063038
Test_0490,150.74904614615312
Test_0491,54.44749438878044
Test_0492,149.68020611535076
Test_0493,400.1697062993857
Test_0494,263.5922628193048
Test_0495,394.84325617447934
Test_0496,437.78312828425527
Test_0497,224.8700624233523
Test_0498,125.09074775431598
Test_0499,185.41094416586756
Test_0500,289.88564672746963
Test_0501,329.4526068810774
Test_0502,407.47276400788616
Test_0503,179.16334400029012
Test_0504,236.74526247324815
Test_0505,135.6584455236817
Test_0506,381.16677116791067
Test_0507,248.08774215302145
Test_0508,115.63897118306392
Test_0509,107.43547530273314
Test_0510,298.4818218101927
Test_0511,233.84059766816006
Test_0512,128.46858538120628
Test_0513,190.1317709762067
Test_0514,365.56806150102767
Test_0515,418.6656024760872
Test_0516,356.8332749298483
Test_0517,120.44004909640955
Test_0518,108.6749936915825
Test_0519,181.8175108245023
Test_0520,418.80565798081403
Test_0521,183.1888345190086
Test_0522,391.26273788602185
Test_0523,113.56469946204699
Test_0524,97.17810333456518
Test_0525,199.3730496450705
Test_0526,153.15217026359596
Test_0527,175.30231424117457
Test_0528,152.2496792111936
Test_0529,323.71526996516747
Test_0530,123.92710908415914
Test_0531,192.3574529559939
Test_0532,340.6583670018456
Test_0533,170.05554194332396
Test_0534,363.72117927512386
Test_0535,396.1964456878684
Test_0536,289.2751239636847
Test_0537,171.82330154279725
Test_0538,267.1715628827541
Test_0539,195.9480038849145
Test_0540,397.8125351757762
Test_0541,296.7839075954583
Test_0542,119.49230883037906
Test_0543,178.17704699965617
Test_0544,869.808497492296
Test_0545,132.01455888041053
Test_0546,230.11732490377904
Test_0547,109.15581571181853
Test_0548,557.7034361093163
Test_0549,585.0716563354387
Test_0550,606.4579624729106
Test_0551,379.4093533568873
Test_0552,197.83801143178272
Test_0553,952.0709844592199
Test_0554,498.2291592646405
Test_0555,244.12857307881225
Test_0556,353.55164226498766
Test_0557,187.94086389520638
Test_0558,121.73851141393692
Test_0559,551.9656381696778
Test_0560,398.9399000824966
Test_0561,244.33761020244734
Test_0562,167.1931191680484
Test_0563,174.25270705863437
Test_0564,242.33892638426042
Test_0565,429.61132265245357
Test_0566,368.4525908881478
Test_0567,189.53910970122283
Test_0568,272.2891447449404
Test_0569,567.569938925715
Test_0570,473.6734040538128
Test_0571,84.44541130578475
Test_0572,500.8495476634743
Test_0573,701.1695234414162
Test_0574,170.46409549951863
Test_0575,199.3730496450705
Test_0576,183.77622338735495
Test_0577,152.15263277093086
Test_0578,250.8172432010776
Test_0579,247.62161379817647
Test_0580,114.25016537033189
Test_0581,207.26900533644945
Test_0582,232.2356443382926
Test_0583,385.64698780221175
Test_0584,282.46179057118457
Test_0585,242.14477919418488
Test_0586,105.5219415571953
Test_0587,433.5887550718442
Test_0588,367.8659533111643
Test_0589,158.0976029810588
Test_0590,173.2583981542537
Test_0591,259.34941934317226
Test_0592,223.04925534443333
Test_0593,227.73261349676469
Test_0594,199.3730496450705
Test_0595,197.78599637539256
Test_0596,383.31554060552025
Test_0597,391.4850213283303
Test_0598,822.6943382261493
Test_0599,158.58342071803145
Test_0600,202.88095930860615
Test_0601,143.9687490183747
Test_0602,188.6740003430865
Test_0603,145.29027188629595
Test_0604,125.84350830346366
Test_0605,415.2294928646273
Test_0606,208.4737785722283
Test_0607,146.74456125531432
Test_0608,464.40361196180925
Test_0609,150.1528102922113
Test_0610,199.72383254400876
Test_0611,377.96067882761423
Test_0612,237.20454466422444
Test_0613,329.4526068810774
Test_0614,343.7858727219799
Test_0615,259.0994103051336
Test_0616,412.83969035716075
Test_0617,119.49230883037906
Test_0618,345.02477857395536
Test_0619,225.8980473623092
Test_0620,212.32007081066857
Test_0621,292.8400695438085
Test_0622,183.62717376388463
Test_0623,380.46255561935953
Test_0624,259.3167973549347
Test_0625,192.2991673120992
Test_0626,417.0946564311971
Test_0627,155.29937235920613
Test_0628,90.7641258864694
Test_0629,127.73859373539075
Test_0630,119.46362090628544
Test_0631,192.34042877377226
Test_0632,282.8499999709248
Test_0633,379.34195520688564
Test_0634,179.23444332838477
Test_0635,113.57434616838462
Test_0636,197.9853372963018
Test_0637,180.2677118532091
Test_0638,267.088909278936
Test_0639,356.7197080436064
Test_0640,146.60194475980654
Test_0641,380.84014700870335
Test_0642,96.83985424646595
Test_0643,170.93765809395603
Test_0644,372.46470538466826
Test_0645,267.2998589343954
Test_0646,376.13498264954
Test_0647,362.09243475976973
Test_0648,255.1943786723334
Test_0649,355.5632989894412
Test_0650,244.38155601932772
Test_0651,1141.6321356135547
Test_0652,523.2076310845143
Test_0653,867.7798454490174
Test_0654,97.55707114692369
Test_0655,458.5115070425543
Test_0656,1076.1356595895684
Test_0657,118.56333979515405
Test_0658,753.3129800557267
Test_0659,175.71265883463278
Test_0660,182.0542707988361
Test_0661,368.6173263419954
Test_0662,124.74710937544143
Test_0663,286.441429008735
Test_0664,532.1204984430202
Test_0665,164.49612197414856
Test_0666,139.73363875065107
Test_0667,358.2246390926928
Test_0668,253.36862595747056
Test_0669,224.4926698323901
Test_0670,463.56637299615875
Test_0671,347.4377050286733
Test_0672,201.33561885708104
Test_0673,484.97855162058625
Test_0674,252.6844045611984
Test_0675,138.05720450422575
Test_0676,388.1579272803034
Test_0677,353.3747762360651
Test_0678,167.63893699074055
Test_0679,158.88417450246018
Test_0680,245.69607876850236
Test_0681,744.506208644713
Test_0682,279.78156161778156
Test_0683,105.5992076642273
Test_0684,123.16996433403025
Test_0685,317.66219706969804
Test_0686,272.80577324092485
Test_0687,117.08622956890552
Test_0688,288.1896571106741
Test_0689,229.0713948276508
Test_0690,319.2202002330259
Test_0691,254.74782192611485
Test_0692,195.44660980901887
Test_0693,381.87257970761095
Test_0694,235.08561225497292
Test_0695,143.51242796170501
Test_0696,575.8973920815998
Test_0697,187.76304495575346
Test_0698,805.5038712558289
Test_0699,279.801057376283
Test_0700,139.41377696693905
Test_0701,387.16649940543147
Test_0702,115.05643475953414
Test_0703,259.57974269611867
Test_0704,367.4542417364167
Test_0705,420.8708003105499
Test_0706,348.1117178063703
Test_0707,163.91616946160403
Test_0708,608.0545310202704
Test_0709,119.9240684005409
Test_0710,249.28325589720876
Test_0711,120.06208952834972
Test_0712,95.15768772662426
Test_0713,175.16414617241844
Test_0714,309.19390916121625
Test_0715,1109.9658576106854
Test_0716,156.14587801534668
Test_0717,334.2150091483492
Test_0718,302.0156925216811
Test_0719,173.17644803273927
Test_0720,222.78443992940657
Test_0721,341.1379465479622
Test_0722,254.45064160744425
Test_0723,249.2277905367328
Test_0724,158.91984762516503
Test_0725,390.0799105590229
Test_0726,289.09056297984915
Test_0727,279.0431879221277
Test_0728,329.84623989044263
Test_0729,180.12077355888937
Test_0730,121.99510948257492
Test_0731,221.90779074011823
Test_0732,219.93042731678668
Test_0733,171.3206617251068
Test_0734,183.0111901130482
Test_0735,419.7418951707337
Test_0736,256.53234979960286
Test_0737,410.87766909578255
Test_0738,401.33260841971116
Test_0739,259.8190771714718
Test_0740,401.4889464840754
Test_0741,253.07689952354679
Test_0742,252.06018773698986
Test_0743,176.40021928128544
Test_0744,155.00811428950428
Test_0745,542.0139122831001
Test_0746,291.06197987866716
Test_0747,582.7286847656313
Test_0748,166.70984330014372
Test_0749,234.68892382701523
Test_0750,172.5346888392463
Test_0751,398.7350904923972
Test_0752,956.6592170179115
Test_0753,292.2494648374232
Test_0754,226.9525626411961
Test_0755,222.64329444453193
Test_0756,120.28638251905028
Test_0757,548.6227444418035
Test_0758,1262.0102368036369
Test_0759,186.99355751474954
Test_0760,325.20198721804707
Test_0761,130.3011137986774
Test_0762,289.54401928784637
Test_0763,296.75572066138807
Test_0764,348.4136612128375
Test_0765,152.2329921191698
Test_0766,156.63797673347213
Test_0767,93.94469189879868
Test_0768,260.30556641756385
Test_0769,277.62957214356385
Test_0770,187.41042815131624
Test_0771,447.06220082508435
Test_0772,1135.5021927286161
Test_0773,163.24942464034507
Test_0774,355.4613429877999
Test_0775,145.48236736892736
Test_0776,145.80855640009932
Test_0777,564.5469312889393
Test_0778,1235.5352819404216
Test_0779,79.23857587231299
Test_0780,210.15199329844853
Test_0781,109.09061665562837
Test_0782,288.5807738897156
Test_0783,470.8859964661052
Test_0784,346.0290287841761
Test_0785,622.2748644048419
Test_0786,122.18930863318832
Test_0787,84.77703051257741
Test_0788,370.75832498366134
Test_0789,117.28261753809079
Test_0790,197.34108190247323
Test_0791,353.45484805371746
Test_0792,566.9216222357585
Test_0793,260.62864918452385
Test_0794,503.06084173355896
Test_0795,80.62040211642613
Test_0796,873.665582104214
Test_0797,149.66951959340565
Test_0798,336.70503212614665
Test_0799,282.1214884088639
Test_0800,381.5941509172453
Test_0801,573.1212978591022
Test_0802,285.46634475220367
Test_0803,461.820771748445
Test_0804,148.40380222260129
Test_0805,144.1573329403173
Test_0806,176.74264587825232
Test_0807,353.1686593610633
Test_0808,136.34620680493617
Test_0809,341.6715501033185
Test_0810,185.41094416586756
Test_0811,497.6879473428263
Test_0812,274.76504304197823
Test_0813,169.6003123106952
Test_0814,86.48981145997527
Test_0815,242.715465473949
Test_0816,726.4694244304617
Test_0817,114.2353101212959
Test_0818,198.47508641217416
Test_0819,235.7958407435439
Test_0820,144.52058368374705
Test_0821,164.51233814442426
Test_0822,470.8199592111013
Test_0823,304.57933419473324
Test_0824,318.09440114016587
Test_0825,1276.672849155738
Test_0826,374.8867433282861
Test_0827,365.5730794249269
Test_0828,227.10422149435303
Test_0829,238.4459407945673
Test_0830,148.11597378504752
Test_0831,200.8451631427291
Test_0832,369.8111002544415
Test_0833,213.69464713575195
Test_0834,482.2475694535332
Test_0835,99.91669896213152
Test_0836,170.28422322412945
Test_0837,245.9288381249558
Test_0838,165.05141008089794
Test_0839,372.1074559245545
Test_0840,88.6639622137592
Test_0841,237.7377997749249
Test_0842,127.7179473161796
Test_0843,594.3805870934393
Test_0844,176.2360749128915
Test_0845,342.5094154105461
Test_0846,274.9317352145902
Test_0847,478.4936433863742
Test_0848,184.2073700379625
Test_0849,483.01027288397165
Test_0850,109.62630254895569
Test_0851,168.0796143006176
Test_0852,368.63925600777173
Test_0853,130.77031180475313
Test_0854,648.6064030088777
Test_0855,140.0303830192686
Test_0856,81.23301268136261
Test_0857,425.71911434455745
Test_0858,350.7941078165101
Test_0859,77.6599280572249
Test_0860,199.1830725347759
Test_0861,661.407395279176
Test_0862,267.3634354293461
Test_0863,259.1524689652606
Test_0864,141.12990258782978
Test_0865,581.1127778133932
Test_0866,186.71699179944778
Test_0867,454.81049249280346
Test_0868,215.3367137175095
Test_0869,76.37651936191673
Test_0870,195.87254123870164
Test_0871,274.7064369076707
Test_0872,294.71836948950425
Test_0873,256.2822646515077
Test_0874,311.0954377464739
Test_0875,300.09901876574276
Test_0876,195.00114730355685
Test_0877,357.2174591762323
Test_0878,284.2166075757389
Test_0879,113.73620126634758
Test_0880,226.95162929008225
Test_0881,744.506208644713
Test_0882,151.65098180336835
Test_0883,160.9714176096288
Test_0884,371.6738438505961
Test_0885,156.46453726257238
Test_0886,246.28611619402088
Test_0887,245.22260863310075
Test_0888,112.17277460505198
Test_0889,908.1797062773697
Test_0890,122.1286928766235
Test_0891,165.96576908086547
Test_0892,167.86932486681
Test_0893,84.36738900390161
Test_0894,366.70179951969146
Test_0895,179.03568374697656
Test_0896,309.86040744214273
Test_0897,260.66737321792436
Test_0898,244.80775191176832
Test_0899,331.5191175778738
Test_0900,174.4212202716923
Test_0901,391.36693830243604
Test_0902,325.72387463972694
Test_0903,114.36091401113293
Test_0904,150.6616238708481
Test_0905,981.0084488931054
Test_0906,372.1971381705664
Test_0907,183.38882034865884
Test_0908,102.75870484708537
Test_0909,424.22946229336753
Test_0910,337.83964188367685
Test_0911,316.8214156085059
Test_0912,179.81218963762987
Test_0913,318.71371942720396
Test_0914,383.95121306227253
Test_0915,190.5503205604176
Test_0916,165.34615898343193
Test_0917,178.6402072628117
Test_0918,270.9170092403862
Test_0919,297.259866790864
Test_0920,285.91762662402544
Test_0921,832.4407313977346
Test_0922,332.9047486323631
Test_0923,179.38206595338644
Test_0924,735.466815691817
Test_0925,664.7190996085391
Test_0926,617.2182852463466
Test_0927,188.1056985626602
Test_0928,197.08600716451554
Test_0929,264.6505209273097
Test_0930,317.18540711056454
Test_0931,451.9201976384086
Test_0932,137.26745153303455
Test_0933,141.25721573970822
Test_0934,325.8238457134943
Test_0935,89.13811354159563
Test_0936,216.6855269890923
Test_0937,539.3880956643367
Test_0938,127.11021730385781
Test_0939,94.14703239473491
Test_0940,630.8383555651254
Test_0941,184.15719431985914
Test_0942,115.1977592222427
Test_0943,767.5180455192583
Test_0944,189.28780858620942
Test_0945,304.12701156572
Test_0946,242.24707364343035
Test_0947,238.70355235690715
Test_0948,329.91113329177927
Test_0949,233.08098174025477
Test_0950,332.5425410371167
Test_0951,171.94950181062399
Test_0952,142.54123069310043
Test_0953,371.711624920049
Test_0954,107.0084457702832
Test_0955,337.1192811552152
Test_0956,246.90567560443208
Test_0957,245.51588689553634
Test_0958,336.43669378864513
Test_0959,259.68240231848887
Test_0960,247.29908206154812
Test_0961,150.18778076324185
Test_0962,149.908521466063
Test_0963,289.20427377283147
Test_0964,492.1274080432428
Test_0965,233.7197336436585
Test_0966,87.37220907412542
Test_0967,149.78027261844107
Test_0968,1119.9760928265625
Test_0969,313.88698243502995
Test_0970,966.2705497188434
Test_0971,221.57742715753324
Test_0972,871.4100759867047
Test_0973,448.9120391845802
Test_0974,424.83577097566877
Test_0975,163.38960709977977
Test_0976,366.10269179066796
Test_0977,202.32187836754366
Test_0978,110.01804407695828
Test_0979,86.45200412972585
Test_0980,201.5363094030734
Test_0981,199.7939796306289
Test_0982,358.69786428061747
Test_0983,351.4070999757788
Test_0984,359.6777374296276
Test_0985,456.0732937463632
Test_0986,168.6314054172083
Test_0987,361.07081873230135
Test_0988,423.2372032749468
Test_0989,387.147240188824
Test_0990,503.64135061394035
Test_0991,182.88181685234235
Test_0992,363.83168345621056
Test_0993,177.15601761741658
Test_0994,257.42060465161484
Test_0995,296.77455375219404
Test_0996,209.36068291127555
Test_0997,279.53940098710973
Test_0998,143.73495330991702
