ID,착과량(int)
TEST_0416,342.5004511834284
TEST_0417,247.8736445463704
TEST_0418,560.7902101453948
TEST_0419,470.0398226145173
TEST_0420,249.57906442974388
TEST_0421,543.5269988019627
TEST_0422,760.0388598083231
TEST_0423,101.48408535360498
TEST_0424,343.43117878659893
TEST_0425,210.30920331330552
TEST_0426,354.86448138986276
TEST_0427,640.2022889746492
TEST_0428,747.9555976853712
TEST_0429,155.23925837059886
TEST_0430,345.0109914356295
TEST_0431,451.04330709839746
TEST_0432,747.3061476104298
TEST_0433,368.73388318589934
TEST_0434,454.90614408394543
TEST_0435,341.5217288930035
TEST_0436,630.4976439006624
TEST_0437,441.3321600997353
TEST_0438,35.03692510640188
TEST_0439,245.60790147536522
TEST_0440,252.8486650112585
TEST_0441,351.92539055928114
TEST_0442,452.5229960689383
TEST_0443,37.944639934668096
TEST_0444,318.02854343730473
TEST_0445,135.01750850555447
TEST_0446,303.4394749145421
TEST_0447,29.806725652179782
TEST_0448,755.7406684044888
TEST_0449,455.2620014017975
TEST_0450,354.9437906820149
TEST_0451,380.7298098249096
TEST_0452,265.41184329278803
TEST_0453,36.417295173954614
TEST_0454,143.62390917900606
TEST_0455,374.44998260737475
TEST_0456,247.1285069991803
TEST_0457,653.3139481224105
TEST_0458,756.8135719496465
TEST_0459,357.84796618983466
TEST_0460,114.08392450600977
TEST_0461,441.39595898675634
TEST_0462,27.303072488832225
TEST_0463,437.43056271406334
TEST_0464,653.9889113688093
TEST_0465,49.460931928365035
TEST_0466,628.8787920932228
TEST_0467,659.7317059565339
TEST_0468,456.89541268265594
TEST_0469,654.3254361900553
TEST_0470,166.174764921672
TEST_0471,359.7659727633759
TEST_0472,251.59192420965914
TEST_0473,242.8895831788602
TEST_0474,38.56502315837054
TEST_0475,451.7299378946895
TEST_0476,451.320302899309
TEST_0477,41.985656200943254
TEST_0478,122.80100220991207
TEST_0479,448.93625091512047
TEST_0480,154.7148542091559
TEST_0481,155.77565729677312
TEST_0482,556.1760509959271
TEST_0483,484.9795333720895
TEST_0484,761.965186658481
TEST_0485,358.49405689828785
TEST_0486,154.4609766922521
TEST_0487,686.4705660936045
TEST_0488,343.3551691328059
TEST_0489,256.91231458423465
TEST_0490,249.32720451057676
TEST_0491,356.9857293788004
TEST_0492,253.4509076554741
TEST_0493,167.85982435496328
TEST_0494,253.50037649527493
TEST_0495,636.2196627710514
TEST_0496,40.55623276942772
TEST_0497,632.8916959518826
TEST_0498,619.8548099257081
TEST_0499,101.38272615869317
TEST_0500,457.33348253285436
TEST_0501,647.7942798490604
TEST_0502,182.6066842415401
TEST_0503,653.5239352828694
TEST_0504,540.7645185404599
TEST_0505,250.07289761909706
TEST_0506,48.340561499460385
TEST_0507,563.9982039122744
TEST_0508,354.4860708433898
TEST_0509,242.19063923577784
TEST_0510,345.91002516732186
TEST_0511,44.14568793927515
TEST_0512,350.1177460797758
TEST_0513,545.8516675089948
TEST_0514,247.95512092371058
TEST_0515,363.2526294599732
TEST_0516,357.49218645876795
TEST_0517,633.0231866543504
TEST_0518,50.60777531577559
TEST_0519,38.626574630685475
TEST_0520,519.6522980482921
TEST_0521,521.1839702550504
TEST_0522,750.3055045184655
TEST_0523,450.29471161064413
TEST_0524,761.250246823492
TEST_0525,544.2416943945213
TEST_0526,640.8039780051116
TEST_0527,516.2723642070158
TEST_0528,467.38693557943316
TEST_0529,203.55942140490671
TEST_0530,231.98717081678032
TEST_0531,648.7667576669971
TEST_0532,558.6979912462699
TEST_0533,32.95559856255253
TEST_0534,26.570226794001513
TEST_0535,752.9071574213418
TEST_0536,673.679357003448
TEST_0537,634.0433170992463
TEST_0538,255.62461045075372
TEST_0539,556.8486218868974
TEST_0540,580.4966098524595
TEST_0541,711.2058917194815
TEST_0542,548.8679216833175
TEST_0543,557.7517216906172
TEST_0544,552.8268515398181
TEST_0545,757.0048482902431
TEST_0546,352.2302374968572
TEST_0547,542.7449929018532
TEST_0548,594.316020691194
TEST_0549,152.39299250748047
TEST_0550,661.1734402292539
TEST_0551,449.736552745482
TEST_0552,486.2378489287355
TEST_0553,657.4853380524964
TEST_0554,173.70056278119182
TEST_0555,140.71352788690345
TEST_0556,220.6215372428912
TEST_0557,442.51976047414405
TEST_0558,372.1032586024421
TEST_0559,334.19090328405304
TEST_0560,135.78235888890367
TEST_0561,250.53520088598913
TEST_0562,82.91442391755756
TEST_0563,50.12655146753994
TEST_0564,379.557988810798
TEST_0565,623.0540475510206
TEST_0566,139.34056647539816
TEST_0567,753.5976752752637
TEST_0568,537.2195238649846
TEST_0569,164.16564618690253
TEST_0570,341.71559935049
TEST_0571,241.51289996204835
TEST_0572,443.00968952509197
TEST_0573,754.1290918153949
TEST_0574,537.2492009379596
TEST_0575,373.2638913056323
TEST_0576,342.70537138954194
TEST_0577,356.0053575189116
TEST_0578,744.9947871549325
TEST_0579,253.41540688648118
TEST_0580,36.34493781776853
TEST_0581,461.3073955273385
TEST_0582,756.47654087119
TEST_0583,150.66970950648835
TEST_0584,151.2321387095845
TEST_0585,255.79782492382193
TEST_0586,245.55767343710318
TEST_0587,147.9599983277635
TEST_0588,653.817307392722
TEST_0589,346.9569346414877
TEST_0590,256.15020024865777
TEST_0591,242.57587461462884
TEST_0592,322.18642582563297
TEST_0593,644.7806567353363
TEST_0594,451.59766580638
TEST_0595,268.89880447293115
TEST_0596,449.2656657102186
TEST_0597,50.31389246887401
TEST_0598,441.03131830557606
TEST_0599,239.51530256018015
TEST_0600,393.7350174929548
TEST_0601,244.5467666072726
TEST_0602,231.42552714845428
TEST_0603,650.2087356613513
TEST_0604,546.8072493685443
TEST_0605,363.1306272091615
TEST_0606,156.5038370053471
TEST_0607,169.8064943385495
TEST_0608,494.44249446732664
TEST_0609,742.0710007362658
TEST_0610,252.81778343932265
TEST_0611,169.690025749521
TEST_0612,350.7751124198162
TEST_0613,451.317675082256
TEST_0614,448.8328895083632
TEST_0615,240.4003573904961
TEST_0616,744.3043434548669
TEST_0617,571.7632191244176
TEST_0618,453.4146777455988
TEST_0619,34.08077659094935
TEST_0620,703.6275834619431
TEST_0621,304.36042940329753
TEST_0622,757.4126431251237
TEST_0623,26.61331988995621
TEST_0624,77.92609893706981
TEST_0625,261.1127425872385
TEST_0626,55.73508751003954
TEST_0627,448.221072419109
TEST_0628,160.10772772288155
TEST_0629,628.4554483177276
TEST_0630,560.3917877109942
TEST_0631,255.89977857877463
TEST_0632,708.6394094939787
TEST_0633,196.87218981016602
TEST_0634,246.15911654745184
TEST_0635,762.9797215974918
TEST_0636,559.3282989662468
TEST_0637,346.85175394967683
TEST_0638,306.9144444884993
TEST_0639,710.587893973822
TEST_0640,54.44796127127365
TEST_0641,356.93660171376825
TEST_0642,353.1189791963264
TEST_0643,742.3214672918564
TEST_0644,752.9465035959108
TEST_0645,153.27803866176544
TEST_0646,340.05741614042887
TEST_0647,26.664389051497103
TEST_0648,747.9894248165675
TEST_0649,607.8655359291096
TEST_0650,659.4510501503604
TEST_0651,450.4503301701494
TEST_0652,642.372883216341
TEST_0653,448.1993702839984
TEST_0654,100.726351320798
TEST_0655,152.50893429483068
TEST_0656,157.55098031496973
TEST_0657,654.7703381773388
TEST_0658,342.2782291815299
TEST_0659,349.02244430844763
TEST_0660,758.9000048585714
TEST_0661,544.7802586488932
TEST_0662,249.92917204418816
TEST_0663,168.38021265943777
TEST_0664,339.21569191687644
TEST_0665,154.9906202250585
TEST_0666,548.8797272960198
TEST_0667,658.0476090858191
TEST_0668,546.0800951887156
TEST_0669,100.75830107379758
TEST_0670,651.6980688792008
TEST_0671,137.845828483631
TEST_0672,303.808123242562
TEST_0673,170.82150331965096
TEST_0674,158.05979786477255
TEST_0675,148.70357541427342
TEST_0676,450.94401989242897
TEST_0677,366.7656743453887
TEST_0678,756.8507265111169
TEST_0679,536.8923906212966
TEST_0680,100.39317797094708
TEST_0681,446.28128472570523
TEST_0682,562.758658154066
TEST_0683,154.3219076920869
TEST_0684,462.33827677817425
TEST_0685,575.9035510950649
TEST_0686,556.1822317534559
TEST_0687,43.93840109425762
TEST_0688,365.72834056174787
TEST_0689,445.27320131432595
TEST_0690,464.80068118526134
TEST_0691,383.36535307372264
TEST_0692,246.54699676966828
TEST_0693,367.7378053880726
TEST_0694,154.0051035938685
TEST_0695,451.453165573327
TEST_0696,361.06194025160534
TEST_0697,444.58188309587695
TEST_0698,244.65734715864255
TEST_0699,645.3868173057223
TEST_0700,556.2693975330385
TEST_0701,101.29395004068446
TEST_0702,49.539495619316156
TEST_0703,349.94372229652475
TEST_0704,463.1555494198769
TEST_0705,210.77156780543942
TEST_0706,556.9676593872131
TEST_0707,564.4913833494942
TEST_0708,453.9587467228943
TEST_0709,375.39852355675686
TEST_0710,148.31304128286666
TEST_0711,551.5943328619228
TEST_0712,26.570226794001513
TEST_0713,662.4516179945242
TEST_0714,546.1060124144308
TEST_0715,52.03981247780437
TEST_0716,344.14980086989203
TEST_0717,555.6878837800401
TEST_0718,245.99850039974916
TEST_0719,345.04686435512207
TEST_0720,755.8333983658673
TEST_0721,147.62167327538333
TEST_0722,292.38471302189464
TEST_0723,254.95503255403096
TEST_0724,47.15933563965182
TEST_0725,446.221737110559
TEST_0726,376.3867645619597
TEST_0727,755.7344037034177
TEST_0728,447.28056471497763
TEST_0729,245.12214820681973
TEST_0730,758.0368396616867
TEST_0731,165.43237752837203
TEST_0732,758.4963319213462
TEST_0733,242.40969721760368
TEST_0734,552.9940025539897
TEST_0735,154.21867254550676
TEST_0736,644.13617644997
TEST_0737,654.0236011513509
TEST_0738,149.9372904613438
TEST_0739,660.2468617001684
TEST_0740,134.6023281910823
TEST_0741,340.2020344494625
TEST_0742,26.673094210118478
TEST_0743,41.38254745875455
TEST_0744,556.7238729442341
TEST_0745,652.5359287577564
TEST_0746,239.26035024955428
TEST_0747,707.6836478095938
TEST_0748,552.7502285504814
TEST_0749,250.7261641207348
TEST_0750,136.75487263801628
TEST_0751,636.0995723973925
TEST_0752,533.3391432907513
TEST_0753,446.65759865527315
TEST_0754,571.7482441028801
TEST_0755,249.7243631756458
TEST_0756,156.54234930141513
TEST_0757,154.16650660845283
TEST_0758,448.2863000040056
TEST_0759,37.05156456912637
TEST_0760,146.29116431632087
TEST_0761,246.60242067979337
TEST_0762,641.8554589948336
TEST_0763,410.9693190188907
TEST_0764,651.2962318683196
TEST_0765,354.2159188207848
TEST_0766,153.0700929146797
TEST_0767,373.264942742652
TEST_0768,552.8381591427151
TEST_0769,747.3223372903591
TEST_0770,557.0269347798774
TEST_0771,559.6032054865649
TEST_0772,349.5192236095178
TEST_0773,555.0781935760377
TEST_0774,260.70084067179926
TEST_0775,136.02057639373223
TEST_0776,359.2863552108035
TEST_0777,580.2880879220976
TEST_0778,135.24642822142752
TEST_0779,456.0304834376786
TEST_0780,446.7789115878551
TEST_0781,250.31766147235015
TEST_0782,655.1005610425827
TEST_0783,449.24425555859733
TEST_0784,241.0961478858914
TEST_0785,43.11445296635972
TEST_0786,252.11693306942985
TEST_0787,240.74610531444725
TEST_0788,523.9796525599384
TEST_0789,28.323184151165865
TEST_0790,166.44893335539118
TEST_0791,558.8218932378446
TEST_0792,205.17587053239492
TEST_0793,344.25372802608314
TEST_0794,749.8477361320724
TEST_0795,157.71640492375454
TEST_0796,150.14888643064444
TEST_0797,457.5407702302274
TEST_0798,54.31773699863512
TEST_0799,356.8092146557294
TEST_0800,249.4379114546882
TEST_0801,244.0372798565544
TEST_0802,518.8042408972993
TEST_0803,437.6995147082354
TEST_0804,160.74881639915432
TEST_0805,655.977424218382
TEST_0806,741.6513967242157
TEST_0807,362.3240154259764
TEST_0808,552.3148699942684
TEST_0809,555.2422704691502
TEST_0810,244.32465314812288
TEST_0811,647.4592609201829
TEST_0812,760.8985733762235
TEST_0813,246.80544073928036
TEST_0814,735.560863848199
TEST_0815,556.3994166879127
TEST_0816,344.47809486368504
TEST_0817,346.34941050102367
TEST_0818,286.8960399161432
TEST_0819,353.748833188695
TEST_0820,641.1286218619412
TEST_0821,756.9531468849727
TEST_0822,260.79159192695624
TEST_0823,26.324062712301917
TEST_0824,754.4604826066267
TEST_0825,650.6758564328586
TEST_0826,649.0361196749261
TEST_0827,248.97800231398196
TEST_0828,179.34986017506523
TEST_0829,353.2828731096044
TEST_0830,205.38935404437478
TEST_0831,644.159890470554
TEST_0832,713.3376075977458
TEST_0833,141.78605424733598
TEST_0834,544.058963057792
TEST_0835,554.9541536380779
TEST_0836,101.48408535360498
TEST_0837,544.143562132353
TEST_0838,362.72485905323964
TEST_0839,556.1030111046387
TEST_0840,627.1072864767586
TEST_0841,347.2430876330871
TEST_0842,647.8947183599294
TEST_0843,250.46053511427584
TEST_0844,366.048261412197
TEST_0845,244.1715744267123
TEST_0846,662.652233106522
TEST_0847,526.3211786496443
TEST_0848,242.07379985492395
TEST_0849,125.67996474504449
TEST_0850,29.68368450002965
TEST_0851,562.3917030957385
TEST_0852,254.94555835230207
TEST_0853,246.61150917916538
TEST_0854,654.7952462340711
TEST_0855,757.1724372902218
TEST_0856,654.7145797853257
TEST_0857,30.569531645565117
TEST_0858,247.36921114126594
TEST_0859,757.9395436726983
TEST_0860,651.9511071995165
TEST_0861,366.7704703887977
TEST_0862,659.29284629843
TEST_0863,617.0718567043291
TEST_0864,154.38475946785007
TEST_0865,645.0300023573911
TEST_0866,134.75491178704007
TEST_0867,440.87334089168996
TEST_0868,337.8940535337668
TEST_0869,656.5116895887652
TEST_0870,453.6322240397852
TEST_0871,747.3128911296507
TEST_0872,756.8262193323195
TEST_0873,746.4950497166108
TEST_0874,243.74730273735423
TEST_0875,754.7630394264717
TEST_0876,476.9253283060269
TEST_0877,365.602924818451
TEST_0878,255.00740997784519
TEST_0879,50.54851247115759
TEST_0880,535.9045510973585
TEST_0881,151.9909083655063
TEST_0882,248.9219548380749
TEST_0883,580.4838143859553
TEST_0884,472.45955712209525
TEST_0885,369.4289839046569
TEST_0886,371.1748219571816
TEST_0887,136.07989141168102
TEST_0888,355.67186383514354
TEST_0889,653.4520736700615
TEST_0890,457.8596572931594
TEST_0891,158.08443880688742
TEST_0892,652.2833369814269
TEST_0893,554.0314649592585
TEST_0894,256.3100774095493
TEST_0895,749.6921128263566
TEST_0896,452.97951230600563
TEST_0897,449.49957920158556
TEST_0898,755.0262406421263
TEST_0899,554.35926915161
TEST_0900,651.5141326623361
TEST_0901,557.6962447800864
TEST_0902,753.5770106860404
TEST_0903,39.58342909913241
TEST_0904,652.3836939503967
TEST_0905,634.0921474543525
TEST_0906,27.121831188132475
TEST_0907,37.554720904303245
TEST_0908,139.98141532268943
TEST_0909,35.250760996884175
TEST_0910,651.7832709780092
TEST_0911,203.98754350459714
TEST_0912,558.6731450710658
TEST_0913,241.9691258328978
TEST_0914,239.8906906968809
TEST_0915,658.5290229023537
TEST_0916,350.17629641538673
TEST_0917,160.6682921938211
TEST_0918,168.6169329776656
TEST_0919,760.3624125673017
TEST_0920,463.94823176784257
TEST_0921,343.34491685530645
TEST_0922,101.36831250087414
TEST_0923,739.4147131357075
TEST_0924,461.18128421935836
TEST_0925,347.06386881953864
TEST_0926,338.6700712624688
TEST_0927,348.44200360712887
TEST_0928,449.00270596919466
TEST_0929,655.7135656786959
TEST_0930,755.6606544685003
TEST_0931,152.21264029823917
TEST_0932,663.539156866841
TEST_0933,351.0377147019557
TEST_0934,455.65533314145983
TEST_0935,190.93032768043506
